country_code,country_name,year,"Population, total",Population growth (annual %),Urban population (% of total),Rural population (% of total),GDP (current US$),GNI per capita,Industry (% of GDP),Manufacturing (% of GDP),Foreign direct investment (% of GDP),Energy use (kg of oil equivalent per capita),Electric power consumption (kWh per capita),Residential energy consumption (% of total),Renewable electricity output (% of total),Fossil fuel electricity production (%),Fossil fuel energy consumption (% of total),Access to electricity (% of population),Electric power transmission and distribution losses (% of output),Access to clean fuels and technologies for cooking,Energy imports (% of energy use),Energy productivity (GDP per unit energy),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),PM2.5 air pollution (micrograms per cubic meter)
MMR,Myanmar,2002,,,,,,,,,,,,,,,,,31.2549329123915,,,,,,
MMR,Myanmar,2003,,,,,,,,,,,,,,,,,29.0506912442396,,,,,,
MMR,Myanmar,2004,,,,,,,,,,,,,,,,,30.2906043858085,,,,,,
MMR,Myanmar,2005,,,,,,,,,,,,,,,,,39.0957446808511,,,,,,
MMR,Myanmar,2006,,,,,,,,,,,,,,,,,29.3478260869565,,,,,,
MMR,Myanmar,2007,,,,,,,,,,,,,,,,,30.6297859040475,,,,,,
MMR,Myanmar,2008,,,,,,,,,,,,,,,,,29.009362730293,,,,,,
MMR,Myanmar,2009,,,,,,,,,,,,,,,,,28.3026995979322,,,,,,
MMR,Myanmar,2010,,,,,,,,,,,,,,,,,16.6114278138672,,,,,,
MMR,Myanmar,2011,,,,,,,,,,,,,,,,,20.2269963518443,,,,,,
MMR,Myanmar,2012,,,,,,,,,,,,,,,,,25.2609019754007,,,,,,
MMR,Myanmar,2013,,,,,,,,,,,,,,,,,21.5154731771046,,,,,,
MMR,Myanmar,2014,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2015,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2016,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2017,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2018,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2019,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2020,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2021,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2022,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2023,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2024,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2025,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2026,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2027,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2028,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2029,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2030,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2031,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2032,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2033,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2034,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
,,2035,,,,,,,,,,,,,,,,,20.4916295825387,,,,,,
MYS,Malaysia,2000,,,,,,,,,,,,,,,,,7.99942242437369,,,,,,
MYS,Malaysia,2001,,,,,,,,,,,,,,,,,8.00039390017444,,,,,,
MYS,Malaysia,2002,,,,,,,,,,,,,,,,,8.00010774555886,,,,,,
MYS,Malaysia,2003,,,,,,,,,,,,,,,,,8.00061170653379,,,,,,
MYS,Malaysia,2004,,,,,,,,,,,,,,,,,8.00034028486705,,,,,,
MYS,Malaysia,2005,,,,,,,,,,,,,,,,,8.00019353355993,,,,,,
MYS,Malaysia,2006,,,,,,,,,,,,,,,,,7.99955471446065,,,,,,
MYS,Malaysia,2007,,,,,,,,,,,,,,,,,7.99971286763198,,,,,,
MYS,Malaysia,2008,,,,,,,,,,,,,,,,,7.99991820124539,,,,,,
MYS,Malaysia,2009,,,,,,,,,,,,,,,,,5.67485323655423,,,,,,
MYS,Malaysia,2010,,,,,,,,,,,,,,,,,6.16896126168,,,,,,
MYS,Malaysia,2011,,,,,,,,,,,,,,,,,9.35292980081222,,,,,,
MYS,Malaysia,2012,,,,,,,,,,,,,,,,,6.22111756870391,,,,,,
MYS,Malaysia,2013,,,,,,,,,,,,,,,,,3.84971231965767,,,,,,
MYS,Malaysia,2014,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2015,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2016,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2017,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2018,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2019,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2020,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2021,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2022,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2023,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2024,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2025,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2026,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2027,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2028,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2029,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2030,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2031,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2032,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2033,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2034,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
,,2035,,,,,,,,,,,,,,,,,5.79240382724505,,,,,,
PHL,Philippines,2000,,,,,,,,,,,,,,,,,14.0097151689115,,,,,,
PHL,Philippines,2001,,,,,,,,,,,,,,,,,12.1424017003188,,,,,,
PHL,Philippines,2002,,,,,,,,,,,,,,,,,12.3176594383808,,,,,,
PHL,Philippines,2003,,,,,,,,,,,,,,,,,12.8636191915376,,,,,,
PHL,Philippines,2004,,,,,,,,,,,,,,,,,12.9152742284254,,,,,,
PHL,Philippines,2005,,,,,,,,,,,,,,,,,12.0511959269539,,,,,,
PHL,Philippines,2006,,,,,,,,,,,,,,,,,12.1251078667911,,,,,,
PHL,Philippines,2007,,,,,,,,,,,,,,,,,12.7627451309322,,,,,,
PHL,Philippines,2008,,,,,,,,,,,,,,,,,12.6272175728778,,,,,,
PHL,Philippines,2009,,,,,,,,,,,,,,,,,12.1105925291904,,,,,,
PHL,Philippines,2010,,,,,,,,,,,,,,,,,11.5142747483098,,,,,,
PHL,Philippines,2011,,,,,,,,,,,,,,,,,11.1021163409275,,,,,,
PHL,Philippines,2012,,,,,,,,,,,,,,,,,11.4644615405713,,,,,,
PHL,Philippines,2013,,,,,,,,,,,,,,,,,10.2848563760529,,,,,,
PHL,Philippines,2014,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2015,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2016,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2017,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2018,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2019,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2020,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2021,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2022,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2023,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2024,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2025,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2026,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2027,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2028,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2029,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2030,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2031,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2032,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2033,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2034,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
,,2035,,,,,,,,,,,,,,,,,9.40954155988714,,,,,,
SGP,Singapore,2000,,,,,,,,,,,,,,,,,3.63808621506395,,,,,,
SGP,Singapore,2001,,,,,,,,,,,,,,,,,6.00501677294569,,,,,,
SGP,Singapore,2002,,,,,,,,,,,,,,,,,6.56012000923148,,,,,,
SGP,Singapore,2003,,,,,,,,,,,,,,,,,5.50775500962301,,,,,,
SGP,Singapore,2004,,,,,,,,,,,,,,,,,5.88954388633832,,,,,,
SGP,Singapore,2005,,,,,,,,,,,,,,,,,3.1245911077382,,,,,,
SGP,Singapore,2006,,,,,,,,,,,,,,,,,2.6925612291466,,,,,,
SGP,Singapore,2007,,,,,,,,,,,,,,,,,2.87360513456349,,,,,,
SGP,Singapore,2008,,,,,,,,,,,,,,,,,2.54332766018649,,,,,,
SGP,Singapore,2009,,,,,,,,,,,,,,,,,1.79087092625397,,,,,,
SGP,Singapore,2010,,,,,,,,,,,,,,,,,2.85487533343621,,,,,,
SGP,Singapore,2011,,,,,,,,,,,,,,,,,2.54248337607023,,,,,,
SGP,Singapore,2012,,,,,,,,,,,,,,,,,1.89691511783867,,,,,,
SGP,Singapore,2013,,,,,,,,,,,,,,,,,2.29523233755134,,,,,,
SGP,Singapore,2014,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2015,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2016,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2017,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2018,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2019,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2020,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2021,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2022,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2023,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2024,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2025,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2026,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2027,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2028,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2029,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2030,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2031,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2032,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2033,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2034,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
,,2035,,,,,,,,,,,,,,,,,2.02916160388821,,,,,,
THA,Thailand,2000,,,,,,,,,,,,,,,,,7.90814465965804,,,,,,
THA,Thailand,2001,,,,,,,,,,,,,,,,,9.20035149384886,,,,,,
THA,Thailand,2002,,,,,,,,,,,,,,,,,7.26151926834414,,,,,,
THA,Thailand,2003,,,,,,,,,,,,,,,,,7.31046391356009,,,,,,
THA,Thailand,2004,,,,,,,,,,,,,,,,,7.93862893411916,,,,,,
THA,Thailand,2005,,,,,,,,,,,,,,,,,8.10532765493922,,,,,,
THA,Thailand,2006,,,,,,,,,,,,,,,,,8.05812227011287,,,,,,
THA,Thailand,2007,,,,,,,,,,,,,,,,,6.46403213882186,,,,,,
THA,Thailand,2008,,,,,,,,,,,,,,,,,6.07355554651147,,,,,,
THA,Thailand,2009,,,,,,,,,,,,,,,,,5.91398574066337,,,,,,
THA,Thailand,2010,,,,,,,,,,,,,,,,,6.34457943105026,,,,,,
THA,Thailand,2011,,,,,,,,,,,,,,,,,6.94463142104352,,,,,,
THA,Thailand,2012,,,,,,,,,,,,,,,,,5.69500383582662,,,,,,
THA,Thailand,2013,,,,,,,,,,,,,,,,,6.06746979468011,,,,,,
THA,Thailand,2014,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2015,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2016,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2017,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2018,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2019,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2020,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2021,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2022,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2023,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2024,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2025,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2026,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2027,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2028,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2029,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2030,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2031,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2032,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2033,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2034,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
,,2035,,,,,,,,,,,,,,,,,6.11120126106913,,,,,,
VNM,Vietnam,2000,,,,,,,,,,,,,,,,,13.7683069161553,,,,,,
VNM,Vietnam,2001,,,,,,,,,,,,,,,,,13.86238891793,,,,,,
VNM,Vietnam,2002,,,,,,,,,,,,,,,,,14.0015644206057,,,,,,
VNM,Vietnam,2003,,,,,,,,,,,,,,,,,12.8821014050092,,,,,,
VNM,Vietnam,2004,,,,,,,,,,,,,,,,,13.0061243480707,,,,,,
VNM,Vietnam,2005,,,,,,,,,,,,,,,,,11.6631877143283,,,,,,
VNM,Vietnam,2006,,,,,,,,,,,,,,,,,11.3451143107467,,,,,,
VNM,Vietnam,2007,,,,,,,,,,,,,,,,,11.1106136580707,,,,,,
VNM,Vietnam,2008,,,,,,,,,,,,,,,,,10.0836557850564,,,,,,
VNM,Vietnam,2009,,,,,,,,,,,,,,,,,9.60024045686805,,,,,,
VNM,Vietnam,2010,,,,,,,,,,,,,,,,,10.1124305870204,,,,,,
VNM,Vietnam,2011,,,,,,,,,,,,,,,,,9.54819740179876,,,,,,
VNM,Vietnam,2012,,,,,,,,,,,,,,,,,9.11201442274985,,,,,,
VNM,Vietnam,2013,,,,,,,,,,,,,,,,,9.19762662529787,,,,,,
VNM,Vietnam,2014,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2015,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2016,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2017,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2018,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2019,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2020,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2021,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2022,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2023,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2024,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2025,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2026,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2027,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2028,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2029,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2030,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2031,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2032,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2033,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2034,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
,,2035,,,,,,,,,,,,,,,,,9.28671228459857,,,,,,
BRN,Brunei Darussalam,2000,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2001,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2002,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2003,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2004,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2005,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2006,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2007,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2008,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2009,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2010,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2011,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2012,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2013,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2014,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2015,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2016,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2017,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2018,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2019,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2020,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2021,,,,,,,,,,,,,,,,,,100.0,,,,,
BRN,Brunei Darussalam,2022,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2023,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2024,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2025,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2026,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2027,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2028,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2029,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2030,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2031,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2032,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2033,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2034,,,,,,,,,,,,,,,,,,100.0,,,,,
,,2035,,,,,,,,,,,,,,,,,,100.0,,,,,
IDN,Indonesia,2000,,,,,,,,,,,,,,,,,,6.7,,,,,
IDN,Indonesia,2001,,,,,,,,,,,,,,,,,,7.5,,,,,
IDN,Indonesia,2002,,,,,,,,,,,,,,,,,,8.8,,,,,
IDN,Indonesia,2003,,,,,,,,,,,,,,,,,,10.4,,,,,
IDN,Indonesia,2004,,,,,,,,,,,,,,,,,,12.5,,,,,
IDN,Indonesia,2005,,,,,,,,,,,,,,,,,,15.0,,,,,
IDN,Indonesia,2006,,,,,,,,,,,,,,,,,,18.5,,,,,
IDN,Indonesia,2007,,,,,,,,,,,,,,,,,,23.0,,,,,
IDN,Indonesia,2008,,,,,,,,,,,,,,,,,,28.45,,,,,
IDN,Indonesia,2009,,,,,,,,,,,,,,,,,,34.2,,,,,
IDN,Indonesia,2010,,,,,,,,,,,,,,,,,,40.6,,,,,
IDN,Indonesia,2011,,,,,,,,,,,,,,,,,,46.6,,,,,
IDN,Indonesia,2012,,,,,,,,,,,,,,,,,,52.6,,,,,
IDN,Indonesia,2013,,,,,,,,,,,,,,,,,,58.1,,,,,
IDN,Indonesia,2014,,,,,,,,,,,,,,,,,,63.0,,,,,
IDN,Indonesia,2015,,,,,,,,,,,,,,,,,,67.3,,,,,
IDN,Indonesia,2016,,,,,,,,,,,,,,,,,,71.6,,,,,
IDN,Indonesia,2017,,,,,,,,,,,,,,,,,,75.5,,,,,
IDN,Indonesia,2018,,,,,,,,,,,,,,,,,,78.9,,,,,
IDN,Indonesia,2019,,,,,,,,,,,,,,,,,,82.1,,,,,
IDN,Indonesia,2020,,,,,,,,,,,,,,,,,,84.8,,,,,
IDN,Indonesia,2021,,,,,,,,,,,,,,,,,,87.2,,,,,
IDN,Indonesia,2022,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2023,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2024,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2025,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2026,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2027,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2028,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2029,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2030,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2031,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2032,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2033,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2034,,,,,,,,,,,,,,,,,,89.1,,,,,
,,2035,,,,,,,,,,,,,,,,,,89.1,,,,,
KHM,Cambodia,2000,,,,,,,,,,,,,,,,,,3.5,,,,,
KHM,Cambodia,2001,,,,,,,,,,,,,,,,,,4.1,,,,,
KHM,Cambodia,2002,,,,,,,,,,,,,,,,,,4.6,,,,,
KHM,Cambodia,2003,,,,,,,,,,,,,,,,,,5.2,,,,,
KHM,Cambodia,2004,,,,,,,,,,,,,,,,,,6.1,,,,,
KHM,Cambodia,2005,,,,,,,,,,,,,,,,,,6.8,,,,,
KHM,Cambodia,2006,,,,,,,,,,,,,,,,,,7.5,,,,,
KHM,Cambodia,2007,,,,,,,,,,,,,,,,,,8.4,,,,,
KHM,Cambodia,2008,,,,,,,,,,,,,,,,,,9.4,,,,,
KHM,Cambodia,2009,,,,,,,,,,,,,,,,,,10.4,,,,,
KHM,Cambodia,2010,,,,,,,,,,,,,,,,,,11.5,,,,,
KHM,Cambodia,2011,,,,,,,,,,,,,,,,,,12.9,,,,,
KHM,Cambodia,2012,,,,,,,,,,,,,,,,,,14.5,,,,,
KHM,Cambodia,2013,,,,,,,,,,,,,,,,,,16.1,,,,,
KHM,Cambodia,2014,,,,,,,,,,,,,,,,,,18.2,,,,,
KHM,Cambodia,2015,,,,,,,,,,,,,,,,,,20.7,,,,,
KHM,Cambodia,2016,,,,,,,,,,,,,,,,,,23.4,,,,,
KHM,Cambodia,2017,,,,,,,,,,,,,,,,,,26.9,,,,,
KHM,Cambodia,2018,,,,,,,,,,,,,,,,,,31.2,,,,,
KHM,Cambodia,2019,,,,,,,,,,,,,,,,,,35.7,,,,,
KHM,Cambodia,2020,,,,,,,,,,,,,,,,,,41.3,,,,,
KHM,Cambodia,2021,,,,,,,,,,,,,,,,,,47.2,,,,,
KHM,Cambodia,2022,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2023,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2024,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2025,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2026,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2027,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2028,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2029,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2030,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2031,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2032,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2033,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2034,,,,,,,,,,,,,,,,,,53.5,,,,,
,,2035,,,,,,,,,,,,,,,,,,53.5,,,,,
LAO,Lao PDR,2000,,,,,,,,,,,,,,,,,,1.3,,,,,
LAO,Lao PDR,2001,,,,,,,,,,,,,,,,,,1.4,,,,,
LAO,Lao PDR,2002,,,,,,,,,,,,,,,,,,1.5,,,,,
LAO,Lao PDR,2003,,,,,,,,,,,,,,,,,,1.6,,,,,
LAO,Lao PDR,2004,,,,,,,,,,,,,,,,,,1.8,,,,,
LAO,Lao PDR,2005,,,,,,,,,,,,,,,,,,2.0,,,,,
LAO,Lao PDR,2006,,,,,,,,,,,,,,,,,,2.3,,,,,
LAO,Lao PDR,2007,,,,,,,,,,,,,,,,,,2.5,,,,,
LAO,Lao PDR,2008,,,,,,,,,,,,,,,,,,2.9,,,,,
LAO,Lao PDR,2009,,,,,,,,,,,,,,,,,,3.2,,,,,
LAO,Lao PDR,2010,,,,,,,,,,,,,,,,,,3.5,,,,,
LAO,Lao PDR,2011,,,,,,,,,,,,,,,,,,4.0,,,,,
LAO,Lao PDR,2012,,,,,,,,,,,,,,,,,,4.3,,,,,
LAO,Lao PDR,2013,,,,,,,,,,,,,,,,,,4.8,,,,,
LAO,Lao PDR,2014,,,,,,,,,,,,,,,,,,5.2,,,,,
LAO,Lao PDR,2015,,,,,,,,,,,,,,,,,,5.8,,,,,
LAO,Lao PDR,2016,,,,,,,,,,,,,,,,,,6.2,,,,,
LAO,Lao PDR,2017,,,,,,,,,,,,,,,,,,6.8,,,,,
LAO,Lao PDR,2018,,,,,,,,,,,,,,,,,,7.3,,,,,
LAO,Lao PDR,2019,,,,,,,,,,,,,,,,,,8.0,,,,,
LAO,Lao PDR,2020,,,,,,,,,,,,,,,,,,8.7,,,,,
LAO,Lao PDR,2021,,,,,,,,,,,,,,,,,,9.4,,,,,
LAO,Lao PDR,2022,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2023,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2024,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2025,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2026,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2027,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2028,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2029,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2030,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2031,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2032,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2033,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2034,,,,,,,,,,,,,,,,,,10.2,,,,,
,,2035,,,,,,,,,,,,,,,,,,10.2,,,,,
MMR,Myanmar,2000,,,,,,,,,,,,,,,,,,2.0,,,,,
MMR,Myanmar,2001,,,,,,,,,,,,,,,,,,2.2,,,,,
MMR,Myanmar,2002,,,,,,,,,,,,,,,,,,2.5,,,,,
MMR,Myanmar,2003,,,,,,,,,,,,,,,,,,2.9,,,,,
MMR,Myanmar,2004,,,,,,,,,,,,,,,,,,3.4,,,,,
MMR,Myanmar,2005,,,,,,,,,,,,,,,,,,3.9,,,,,
